t	fd	fd	fd
1.0767999999999	0.189227916227944	0.500767088056169	0.191643546545638
1.0768999999999	0.189228502303261	0.500820454468853	0.191677761107769
1.0769999999999	0.189229087561195	0.500873817000218	0.191711975024492
1.0770999999999	0.18922967200194	0.500927175649638	0.191746188295851
1.0771999999999	0.18923025562569	0.50098053041649	0.191780400921884
1.0772999999999	0.18923083843264	0.501033881300148	0.191814612902634
1.0773999999999	0.189231420422985	0.501087228299989	0.191848824238141
1.0774999999999	0.189232001596919	0.501140571415387	0.191883034928445
1.0775999999999	0.189232581954636	0.501193910645718	0.191917244973589
1.0776999999999	0.18923316149633	0.501247245990358	0.191951454373611
1.0777999999999	0.189233740222196	0.501300577448682	0.191985663128554
1.0778999999999	0.189234318132428	0.501353905020064	0.192019871238457
1.0779999999999	0.18923489522722	0.501407228703881	0.192054078703361
1.0780999999999	0.189235471506766	0.501460548499508	0.192088285523308
1.0781999999999	0.189236046971259	0.501513864406319	0.192122491698336
1.0782999999999	0.189236621620894	0.50156717642369	0.192156697228488
1.0783999999999	0.189237195455864	0.501620484550996	0.192190902113804
1.0784999999999	0.189237768476363	0.501673788787611	0.192225106354323
1.0785999999999	0.189238340682584	0.501727089132912	0.192259309950086
1.0786999999999	0.189238912074722	0.501780385586273	0.192293512901135
1.0787999999999	0.189239482652969	0.501833678147068	0.192327715207508
1.0788999999999	0.189240052417519	0.501886966814673	0.192361916869247
1.0789999999999	0.189240621368564	0.501940251588463	0.192396117886392
1.0790999999999	0.189241189506299	0.501993532467812	0.192430318258982
1.0791999999999	0.189241756830917	0.502046809452095	0.192464517987058
1.0792999999999	0.18924232334261	0.502100082540688	0.192498717070661
1.0793999999999	0.189242889041572	0.502153351732963	0.192532915509831
1.0794999999999	0.189243453927995	0.502206617028297	0.192567113304606
1.0795999999999	0.189244018002072	0.502259878426064	0.192601310455029
1.0796999999999	0.189244581263996	0.502313135925638	0.192635506961138
1.0797999999999	0.18924514371396	0.502366389526393	0.192669702822973
1.0798999999999	0.189245705352156	0.502419639227706	0.192703898040576
1.0799999999999	0.189246266178778	0.502472885028949	0.192738092613984
1.0800999999999	0.189246826194016	0.502526126929497	0.19277228654324
1.0801999999999	0.189247385398064	0.502579364928724	0.192806479828381
1.0802999999999	0.189247943791114	0.502632599026006	0.192840672469449
1.0803999999999	0.189248501373359	0.502685829220716	0.192874864466482
1.0804999999999	0.189249058144989	0.502739055512228	0.192909055819521
1.0805999999999	0.189249614106199	0.502792277899917	0.192943246528605
1.0806999999999	0.189250169257179	0.502845496383157	0.192977436593774
1.0807999999999	0.189250723598121	0.502898710961321	0.193011626015068
1.0808999999999	0.189251277129218	0.502951921633785	0.193045814792526
1.0809999999999	0.189251829850661	0.503005128399921	0.193080002926188
1.0810999999999	0.189252381762641	0.503058331259105	0.193114190416093
1.0811999999999	0.189252932865352	0.503111530210709	0.193148377262282
1.0812999999999	0.189253483158983	0.503164725254109	0.193182563464792
1.0813999999999	0.189254032643727	0.503217916388677	0.193216749023664
1.0814999999999	0.189254581319775	0.503271103613788	0.193250933938937
1.0815999999999	0.189255129187319	0.503324286928815	0.193285118210651
1.0816999999999	0.189255676246549	0.503377466333133	0.193319301838845
1.0817999999999	0.189256222497657	0.503430641826115	0.193353484823557
1.0818999999999	0.189256767940834	0.503483813407134	0.193387667164828
1.0819999999999	0.189257312576271	0.503536981075565	0.193421848862697
1.0820999999999	0.189257856404159	0.50359014483078	0.193456029917202
1.0821999999999	0.189258399424689	0.503643304672154	0.193490210328383
1.0822999999999	0.189258941638052	0.50369646059906	0.193524390096279
1.0823999999999	0.189259483044438	0.503749612610872	0.193558569220929
1.0824999999999	0.189260023644039	0.503802760706962	0.193592747702372
1.0825999999999	0.189260563437044	0.503855904886705	0.193626925540647
1.0826999999999	0.189261102423645	0.503909045149474	0.193661102735794
1.0827999999999	0.189261640604032	0.503962181494641	0.19369527928785
1.0828999999999	0.189262177978395	0.504015313921581	0.193729455196855
1.0829999999999	0.189262714546925	0.504068442429667	0.193763630462848
1.0830999999999	0.189263250309811	0.504121567018271	0.193797805085867
1.0831999999999	0.189263785267245	0.504174687686768	0.193831979065951
1.0832999999999	0.189264319419415	0.504227804434529	0.19386615240314
1.0833999999999	0.189264852766513	0.504280917260929	0.193900325097471
1.0834999999999	0.189265385308728	0.50433402616534	0.193934497148984
1.0835999999999	0.18926591704625	0.504387131147135	0.193968668557717
1.0836999999999	0.189266447979269	0.504440232205688	0.194002839323708
1.0837999999999	0.189266978107974	0.504493329340371	0.194037009446997
1.0838999999999	0.189267507432556	0.504546422550557	0.194071178927622
1.0839999999999	0.189268035953204	0.504599511835619	0.194105347765621
1.0840999999999	0.189268563670106	0.50465259719493	0.194139515961032
1.0841999999999	0.189269090583454	0.504705678627862	0.194173683513895
1.0842999999999	0.189269616693436	0.504758756133789	0.194207850424247
1.0843999999999	0.189270142000241	0.504811829712082	0.194242016692127
1.0844999999999	0.189270666504059	0.504864899362116	0.194276182317573
1.0845999999999	0.189271190205079	0.504917965083262	0.194310347300624
1.0846999999999	0.189271713103489	0.504971026874892	0.194344511641318
1.0847999999999	0.18927223519948	0.50502408473638	0.194378675339692
1.0848999999999	0.18927275649324	0.505077138667098	0.194412838395786
1.0849999999999	0.189273276984957	0.505130188666419	0.194447000809636
1.0850999999999	0.189273796674821	0.505183234733714	0.194481162581282
1.0851999999999	0.18927431556302	0.505236276868357	0.194515323710762
1.0852999999999	0.189274833649743	0.505289315069719	0.194549484198113
1.0853999999999	0.189275350935178	0.505342349337173	0.194583644043373
1.0854999999999	0.189275867419515	0.505395379670092	0.19461780324658
1.0855999999999	0.189276383102941	0.505448406067847	0.194651961807773
1.0856999999999	0.189276897985645	0.50550142852981	0.194686119726989
1.0857999999999	0.189277412067815	0.505554447055354	0.194720277004266
1.0858999999999	0.189277925349639	0.505607461643852	0.194754433639642
1.0859999999999	0.189278437831305	0.505660472294674	0.194788589633154
1.0860999999999	0.189278949513003	0.505713479007193	0.194822744984841
1.0861999999999	0.189279460394918	0.505766481780781	0.194856899694739
1.0862999999999	0.18927997047724	0.50581948061481	0.194891053762888
1.0863999999999	0.189280479760157	0.505872475508653	0.194925207189323
1.0864999999999	0.189280988243855	0.50592546646168	0.194959359974083
1.0865999999999	0.189281495928524	0.505978453473263	0.194993512117206
1.0866999999999	0.189282002814349	0.506031436542775	0.195027663618729
1.0867999999999	0.18928250890152	0.506084415669588	0.195061814478689
1.0868999999999	0.189283014190223	0.506137390853072	0.195095964697124
1.0869999999999	0.189283518680647	0.5061903620926	0.195130114274071
1.0870999999999	0.189284022372977	0.506243329387544	0.195164263209568
1.0871999999999	0.189284525267402	0.506296292737274	0.195198411503651
1.0872999999999	0.189285027364109	0.506349252141163	0.19523255915636
1.0873999999999	0.189285528663285	0.506402207598581	0.195266706167729
1.0874999999999	0.189286029165116	0.506455159108902	0.195300852537797
1.0875999999999	0.189286528869791	0.506508106671495	0.195334998266601
1.0876999999999	0.189287027777496	0.506561050285733	0.195369143354178
1.0877999999999	0.189287525888417	0.506613989950987	0.195403287800566
1.0878999999999	0.189288023202742	0.506666925666628	0.195437431605801
1.0879999999999	0.189288519720657	0.506719857432027	0.195471574769919
1.0880999999999	0.189289015442349	0.506772785246556	0.19550571729296
1.0881999999999	0.189289510368005	0.506825709109586	0.195539859174958
1.0882999999999	0.18929000449781	0.506878629020489	0.195574000415952
1.0883999999999	0.189290497831952	0.506931544978634	0.195608141015978
1.0884999999999	0.189290990370616	0.506984456983394	0.195642280975072
1.0885999999999	0.18929148211399	0.50703736503414	0.195676420293273
1.0886999999999	0.189291973062259	0.507090269130242	0.195710558970616
1.0887999999999	0.189292463215609	0.507143169271072	0.195744697007138
1.0888999999999	0.189292952574226	0.507196065456	0.195778834402876
1.0889999999999	0.189293441138297	0.507248957684398	0.195812971157867
1.0890999999999	0.189293928908008	0.507301845955636	0.195847107272147
1.0891999999999	0.189294415883543	0.507354730269085	0.195881242745753
1.0892999999999	0.18929490206509	0.507407610624116	0.195915377578722
1.0893999999999	0.189295387452833	0.5074604870201	0.19594951177109
1.0894999999999	0.189295872046959	0.507513359456408	0.195983645322893
1.0895999999999	0.189296355847653	0.507566227932409	0.196017778234167
1.0896999999999	0.1892968388551	0.507619092447476	0.196051910504951
1.0897999999999	0.189297321069486	0.507671953000978	0.196086042135279
1.0898999999999	0.189297802490996	0.507724809592286	0.196120173125188
1.0899999999999	0.189298283119815	0.507777662220771	0.196154303474714
1.0900999999999	0.18929876295613	0.507830510885803	0.196188433183894
1.0901999999999	0.189299242000124	0.507883355586752	0.196222562252764
1.0902999999999	0.189299720251984	0.507936196322989	0.19625669068136
1.0903999999999	0.189300197711893	0.507989033093885	0.196290818469718
1.0904999999999	0.189300674380037	0.50804186589881	0.196324945617875
1.0905999999999	0.189301150256601	0.508094694737133	0.196359072125865
1.0906999999999	0.18930162534177	0.508147519608226	0.196393197993727
1.0907999999999	0.189302099635728	0.508200340511459	0.196427323221494
1.0908999999999	0.18930257313866	0.508253157446201	0.196461447809205
1.0909999999999	0.189303045850751	0.508305970411823	0.196495571756893
1.0910999999999	0.189303517772184	0.508358779407695	0.196529695064596
1.0911999999999	0.189303988903146	0.508411584433188	0.196563817732349
1.0912999999999	0.189304459243819	0.50846438548767	0.196597939760188
1.0913999999999	0.189304928794388	0.508517182570513	0.196632061148148
1.0914999999999	0.189305397555038	0.508569975681086	0.196666181896266
1.0915999999999	0.189305865525953	0.508622764818759	0.196700302004578
1.0916999999999	0.189306332707316	0.508675549982903	0.196734421473118
1.0917999999999	0.189306799099312	0.508728331172886	0.196768540301922
1.0918999999999	0.189307264702125	0.508781108388079	0.196802658491027
1.0919999999999	0.189307729515938	0.508833881627851	0.196836776040467
1.0920999999999	0.189308193540936	0.508886650891572	0.196870892950278
1.0921999999999	0.189308656777302	0.508939416178613	0.196905009220497
1.0922999999999	0.18930911922522	0.508992177488342	0.196939124851157
1.0923999999999	0.189309580884873	0.509044934820129	0.196973239842295
1.0924999999999	0.189310041756445	0.509097688173345	0.197007354193945
1.0925999999999	0.18931050184012	0.509150437547357	0.197041467906144
1.0926999999999	0.18931096113608	0.509203182941537	0.197075580978927
1.0927999999999	0.18931141964451	0.509255924355253	0.197109693412328
1.0928999999999	0.189311877365593	0.509308661787875	0.197143805206383
1.0929999999999	0.18931233429951	0.509361395238772	0.197177916361128
1.0930999999999	0.189312790446447	0.509414124707314	0.197212026876597
1.0931999999999	0.189313245806586	0.50946685019287	0.197246136752825
1.0932999999999	0.189313700380109	0.509519571694809	0.197280245989848
1.0933999999999	0.1893141541672	0.5095722892125	0.197314354587701
1.0934999999999	0.189314607168042	0.509625002745314	0.197348462546418
1.0935999999999	0.189315059382817	0.509677712292618	0.197382569866035
1.0936999999999	0.189315510811708	0.509730417853783	0.197416676546586
1.0937999999999	0.189315961454898	0.509783119428176	0.197450782588107
1.0938999999999	0.189316411312569	0.509835817015168	0.197484887990632
1.0939999999999	0.189316860384904	0.509888510614128	0.197518992754196
1.0940999999999	0.189317308672085	0.509941200224423	0.197553096878834
1.0941999999999	0.189317756174295	0.509993885845424	0.19758720036458
1.0942999999999	0.189318202891716	0.510046567476499	0.19762130321147
1.0943999999999	0.189318648824529	0.510099245117017	0.197655405419538
1.0944999999999	0.189319093972918	0.510151918766348	0.197689506988818
1.0945999999999	0.189319538337064	0.510204588423859	0.197723607919346
1.0946999999999	0.18931998191715	0.510257254088919	0.197757708211155
1.0947999999999	0.189320424713357	0.510309915760898	0.19779180786428
1.0948999999999	0.189320866725867	0.510362573439163	0.197825906878757
1.0949999999999	0.189321307954862	0.510415227123084	0.197860005254618
1.0950999999999	0.189321748400524	0.51046787681203	0.197894102991899
1.0951999999999	0.189322188063034	0.510520522505368	0.197928200090634
1.0952999999999	0.189322626942574	0.510573164202468	0.197962296550857
1.0953999999999	0.189323065039326	0.510625801902698	0.197996392372603
1.0954999999999	0.189323502353471	0.510678435605426	0.198030487555906
1.0955999999999	0.18932393888519	0.510731065310021	0.1980645821008
1.0956999999999	0.189324374634665	0.510783691015851	0.198098676007319
1.0957999999999	0.189324809602077	0.510836312722284	0.198132769275497
1.0958999999999	0.189325243787607	0.51088893042869	0.198166861905369
1.0959999999999	0.189325677191436	0.510941544134436	0.198200953896968
1.0960999999999	0.189326109813746	0.51099415383889	0.198235045250329
1.0961999999999	0.189326541654718	0.511046759541422	0.198269135965485
1.0962999999999	0.189326972714531	0.511099361241398	0.198303226042471
1.0963999999999	0.189327402993368	0.511151958938187	0.19833731548132
1.0964999999999	0.189327832491408	0.511204552631157	0.198371404282067
1.0965999999999	0.189328261208834	0.511257142319676	0.198405492444745
1.0966999999999	0.189328689145824	0.511309728003112	0.198439579969388
1.0967999999999	0.189329116302561	0.511362309680834	0.198473666856029
1.0968999999999	0.189329542679224	0.511414887352209	0.198507753104703
1.0969999999999	0.189329968275994	0.511467461016605	0.198541838715443
1.0970999999999	0.189330393093051	0.511520030673391	0.198575923688283
1.0971999999999	0.189330817130575	0.511572596321933	0.198610008023256
1.0972999999999	0.189331240388748	0.511625157961599	0.198644091720396
1.0973999999999	0.189331662867748	0.511677715591759	0.198678174779737
1.0974999999999	0.189332084567756	0.511730269211778	0.198712257201311
1.0975999999999	0.189332505488953	0.511782818821025	0.198746338985153
1.0976999999999	0.189332925631517	0.511835364418868	0.198780420131296
