t	fs	fs	fs
0.0111	6.39555464179235E-06	6.36713977098787E-09	6.36495595445635E-12
0.0112	6.4168668811558E-06	6.38789404854795E-09	6.38567777085748E-12
0.0113	6.43836740072476E-06	6.40883220884187E-09	6.40658341048696E-12
0.0114	6.46005622048056E-06	6.42995429164628E-09	6.42767304296022E-12
0.0115	6.48193336213286E-06	6.45126033851619E-09	6.44894662776703E-12
0.0116	6.50399884913801E-06	6.47275039280085E-09	6.4704042328343E-12
0.0117	6.52625270671707E-06	6.49442449976932E-09	6.49204592867793E-12
0.0118	6.54869496187383E-06	6.51628270674067E-09	6.51387178842927E-12
0.0119	6.5713256434134E-06	6.53832506266197E-09	6.53588177643671E-12
0.012	6.59414478196014E-06	6.56055161856648E-09	6.55807608165409E-12
0.0121	6.61715240997639E-06	6.58296242748423E-09	6.58045467194129E-12
0.0122	6.6403485617806E-06	6.60555754423377E-09	6.60301762932017E-12
0.0123	6.66373327356611E-06	6.62833702578047E-09	6.62576503856223E-12
0.0124	6.68730658341939E-06	6.65130093114456E-09	6.64869687116481E-12
0.0125	6.71106853133895E-06	6.67444932107071E-09	6.67181321564735E-12
0.0126	6.73501915925382E-06	6.69778225862707E-09	6.69511416336124E-12
0.0127	6.75915851104223E-06	6.7212998087581E-09	6.7185998085174E-12
0.0128	6.7834866325506E-06	6.74500203865723E-09	6.7422702482141E-12
0.0129	6.8080035716123E-06	6.76888901730886E-09	6.76612546180061E-12
0.013	6.83270937806634E-06	6.79296081610626E-09	6.79016567199059E-12
0.0131	6.85760410377648E-06	6.81721750839009E-09	6.81439086220401E-12
0.0132	6.8826878026505E-06	6.84165916970916E-09	6.83880113954084E-12
0.0133	6.90796053065891E-06	6.8662858777175E-09	6.86339648978116E-12
0.0134	6.93342234585428E-06	6.89109771219215E-09	6.88817702428668E-12
0.0135	6.95907330839036E-06	6.91609475530348E-09	6.91314285750485E-12
0.0136	6.98491348054129E-06	6.94127709125932E-09	6.93829410699771E-12
0.0137	7.01094292672094E-06	6.96664480644745E-09	6.9636308934709E-12
0.0138	7.03716171350257E-06	6.99219798971179E-09	6.98915321186271E-12
0.0139	7.06356990963777E-06	7.01793673198861E-09	7.0148611874346E-12
0.014	7.09016758607623E-06	7.04386112658291E-09	7.04075494867933E-12
0.0141	7.11695481598522E-06	7.06997126905909E-09	7.06683462735061E-12
0.0142	7.14393167476936E-06	7.09626725739234E-09	7.093100225888E-12
0.0143	7.17109824009012E-06	7.12274919172417E-09	7.11955188084183E-12
0.0144	7.19845459188546E-06	7.14941717464664E-09	7.14618973211262E-12
0.0145	7.2260008123897E-06	7.17627131108989E-09	7.17301392298115E-12
0.0146	7.2260008123897E-06	7.20331170847763E-09	7.20002446387791E-12
0.0147	7.24705728306285E-06	7.23053847647592E-09	7.22722150312528E-12
0.0148	7.26824259565066E-06	7.25795172728521E-09	7.25460519251678E-12
0.0149	7.28955685402993E-06	7.28555157566369E-09	7.28217568734762E-12
0.015	7.31100016432784E-06	7.3133381386709E-09	7.309933006537E-12
0.0151	7.33257263494182E-06	7.3133381386709E-09	7.309933006537E-12
0.0152	7.35427437655949E-06	7.33422555091432E-09	7.33079089992976E-12
0.0153	7.37610550217871E-06	7.35523648403134E-09	7.35177245212637E-12
0.0154	7.39806612712766E-06	7.37637107320914E-09	7.37287780756906E-12
0.0155	7.42015636908503E-06	7.39762945595894E-09	7.39410711323345E-12
0.0156	7.44237634810029E-06	7.41901177223759E-09	7.41546051865014E-12
0.0157	7.46472618661403E-06	7.44051816438941E-09	7.43693814973362E-12
0.0158	7.48720600947847E-06	7.46214877721726E-09	7.45854016085345E-12
0.0159	7.50981594397781E-06	7.48390375794938E-09	7.48026670899948E-12
0.016	7.53255611984898E-06	7.50578325631138E-09	7.50211792710115E-12
0.0161	7.55542666930227E-06	7.52778742451947E-09	7.52409397711835E-12
0.0162	7.57842772704209E-06	7.54991641729995E-09	7.5461950236976E-12
0.0163	7.60155943028783E-06	7.57217039188156E-09	7.56842120698089E-12
0.0164	7.62482191879482E-06	7.59454950806937E-09	7.59077269671799E-12
0.0165	7.64821533487533E-06	7.61705392823761E-09	7.61324966541263E-12
0.0166	7.67173982341964E-06	7.63968381732197E-09	7.63585226062015E-12
0.0167	7.69539553191734E-06	7.66243934292255E-09	7.65858068797889E-12
0.0168	7.71918261047854E-06	7.68532067518511E-09	7.68143507225798E-12
0.0169	7.74310121185524E-06	7.70832798698866E-09	7.70441562476756E-12
0.017	7.76715149146286E-06	7.73146145382584E-09	7.72752250337804E-12
0.0171	7.79133360740171E-06	7.75472125387919E-09	7.75075589692255E-12
0.0172	7.8156477204787E-06	7.77810756807049E-09	7.77411596839813E-12
0.0173	7.84009399422903E-06	7.80162057999537E-09	7.79760291215369E-12
0.0174	7.86467259493807E-06	7.82526047605915E-09	7.82121692550105E-12
0.0175	7.88938369166318E-06	7.84902744538208E-09	7.84495817947223E-12
0.0175999999999999	7.91422745625581E-06	7.87292167993869E-09	7.86882687703685E-12
0.0176999999999999	7.93920406338359E-06	7.89694337443E-09	7.89282322419936E-12
0.0177999999999999	7.96431369055246E-06	7.92109272645192E-09	7.91694740024075E-12
0.0178999999999999	7.98955651812905E-06	7.94536993642866E-09	7.94119961696761E-12
0.0179999999999999	8.01493272936301E-06	7.96977520763357E-09	7.96558008929456E-12
0.0180999999999999	8.04044251040953E-06	7.99430874627085E-09	7.99008900496898E-12
0.0181999999999999	8.06608605035184E-06	8.01897076146752E-09	8.01472658485439E-12
0.0182999999999999	8.09186354122396E-06	8.04376146523418E-09	8.03949305299668E-12
0.0183999999999999	8.11777517803349E-06	8.06868107257813E-09	8.06438860583072E-12
0.0184999999999999	8.14382115878439E-06	8.09372980146434E-09	8.08941344250883E-12
0.0185999999999999	8.1700016845E-06	8.11890787286828E-09	8.11456782725537E-12
0.0186999999999999	8.19631695924615E-06	8.14421551076709E-09	8.13985196541736E-12
0.0187999999999999	8.22276719015426E-06	8.16965294222456E-09	8.16526606513444E-12
0.0188999999999999	8.24935258744466E-06	8.19522039735119E-09	8.19081036904973E-12
0.0189999999999999	8.27607336444989E-06	8.22091810929461E-09	8.2164851231669E-12
0.0190999999999999	8.30292973763827E-06	8.24674631438933E-09	8.24229057687643E-12
0.0191999999999999	8.32992192663744E-06	8.27270525205254E-09	8.26822695077376E-12
0.0192999999999999	8.35705015425799E-06	8.29879516487076E-09	8.29429446837491E-12
0.0193999999999999	8.38431464651731E-06	8.32501629862341E-09	8.32049338869941E-12
0.0194999999999999	8.41171563266346E-06	8.35136890227361E-09	8.34682397425903E-12
0.0195999999999999	8.43925334519916E-06	8.37785322799133E-09	8.37328645817795E-12
0.0196999999999999	8.46692801990594E-06	8.40446953120967E-09	8.39988110968769E-12
0.0197999999999999	8.49473989586822E-06	8.43121807061568E-09	8.4266081683357E-12
0.0198999999999999	8.52268921549779E-06	8.45809910820729E-09	8.45346791018078E-12
0.0199999999999999	8.55077622455817E-06	8.48511290928412E-09	8.48046061490957E-12
0.0200999999999999	8.57900117218911E-06	8.51225974250502E-09	8.50758653208009E-12
0.0201999999999999	8.60736431093128E-06	8.53953987984493E-09	8.53484594837053E-12
0.0202999999999999	8.63586589675105E-06	8.56695359668647E-09	8.56223912003367E-12
0.0203999999999999	8.66450618906525E-06	8.59450117184504E-09	8.58976634084999E-12
0.0204999999999999	8.69328545076634E-06	8.6221828875594E-09	8.61742787387766E-12
0.0205999999999999	8.72220394824734E-06	8.64999902951631E-09	8.64522402011141E-12
0.0206999999999999	8.75126195142713E-06	8.6779498868753E-09	8.67315508437028E-12
0.0207999999999999	8.78045973377572E-06	8.70603575232863E-09	8.70122134030571E-12
0.0208999999999999	8.8097975723397E-06	8.73425692205664E-09	8.72942306492375E-12
0.0209999999999999	8.83927574776791E-06	8.76261369582311E-09	8.75776057398912E-12
0.0210999999999999	8.86889454433695E-06	8.79110637696581E-09	8.78623418720659E-12
0.0211999999999999	8.89865424997706E-06	8.81973527242208E-09	8.81484419251876E-12
0.0212999999999999	8.92855515629808E-06	8.8485006927905E-09	8.84359088133749E-12
0.0213999999999999	8.95859755861533E-06	8.87740295224929E-09	8.87247458466147E-12
0.0214999999999999	8.98878175597596E-06	8.90644236876224E-09	8.90149563754791E-12
0.0215999999999999	9.01910805118502E-06	8.93561926388857E-09	8.93065434269663E-12
0.0216999999999999	9.04957675083207E-06	8.96493396302685E-09	8.95995104301971E-12
0.0217999999999999	9.08018816531753E-06	8.99438679525983E-09	8.98938604877386E-12
0.0218999999999999	9.11094260887945E-06	9.02397809345373E-09	9.01895967386219E-12
0.0219999999999999	9.14184039962014E-06	9.05370819428523E-09	9.04867227302863E-12
0.0220999999999999	9.17288185953316E-06	9.08357743830597E-09	9.07852420525886E-12
0.0221999999999999	9.20406731453041E-06	9.11358616993306E-09	9.10851579628675E-12
0.0222999999999999	9.23539709446911E-06	9.14373473740119E-09	9.13864741331995E-12
0.0223999999999999	9.2668715331792E-06	9.17402349290256E-09	9.16891939001567E-12
0.0224999999999999	9.29849096849068E-06	9.20445279257743E-09	9.199332063861E-12
0.0225999999999999	9.33025574226123E-06	9.23502299654215E-09	9.22988581445295E-12
0.0226999999999999	9.36216620040378E-06	9.26573446887901E-09	9.26058098738949E-12
0.0227999999999999	9.39422269291437E-06	9.2965875777026E-09	9.291417970805E-12
0.0228999999999999	9.42642557390006E-06	9.32758269518841E-09	9.32239711853569E-12
0.0229999999999999	9.45877520160703E-06	9.35872019760169E-09	9.35351882738246E-12
0.0230999999999999	9.49127193844868E-06	9.3900004652873E-09	9.38478345954871E-12
0.0231999999999999	9.5239161510341E-06	9.42142388269822E-09	9.41619142063265E-12
0.0232999999999999	9.55670821019651E-06	9.45299083854278E-09	9.44774308133532E-12
0.0233999999999999	9.58964849102173E-06	9.48470172561725E-09	9.47943881647514E-12
0.0234999999999999	9.62273737287708E-06	9.51655694099298E-09	9.51127904491377E-12
0.0235999999999999	9.65597523944026E-06	9.54855688592693E-09	9.54326419024263E-12
0.0236999999999999	9.68936247872832E-06	9.58070196605148E-09	9.57539460029407E-12
0.0237999999999999	9.72289948312677E-06	9.61299259124453E-09	9.60767074794121E-12
0.0238999999999999	9.75658664941898E-06	9.64542917569928E-09	9.64009298954548E-12
0.0239999999999999	9.79042437881565E-06	9.67801213799517E-09	9.67266176686915E-12
0.0240999999999999	9.82441307698427E-06	9.7107419011289E-09	9.70537752657691E-12
0.0241999999999999	9.85855315407902E-06	9.74361889250449E-09	9.73824063789602E-12
0.0242999999999999	9.89284502477053E-06	9.77664354392266E-09	9.77125155666959E-12
0.0243999999999999	9.92728910827598E-06	9.8098162917357E-09	9.80441074374923E-12
0.0244999999999999	9.96188582838925E-06	9.84313757679659E-09	9.83771862328447E-12
0.0245999999999999	9.99663561351114E-06	9.87660784444846E-09	9.87117562395067E-12
0.0246999999999999	1.00315388966801E-05	9.91022754468177E-09	9.90478222110541E-12
0.0247999999999999	1.00665961156026E-05	9.94399713199838E-09	9.93853885295093E-12
0.0248999999999999	1.01018077126839E-05	9.97791706561206E-09	9.97244596232207E-12
0.0249999999999999	1.01371741350594E-05	1.00119878093968E-08	1.00065040394072E-11
0.0250999999999999	1.0172695834625E-05	1.00462098318767E-08	1.00407135367852E-11
0.0251999999999999	1.02083732680689E-05	1.00805836063433E-08	1.00750749117765E-11
0.0252999999999999	1.02442068969029E-05	1.01151096108038E-08	1.01095886697312E-11
0.0253999999999999	1.02801971874936E-05	1.01497883281429E-08	1.01442552779352E-11
0.0254999999999999	1.03163446110945E-05	1.01846202459397E-08	1.01790752521581E-11
0.0255999999999999	1.03526496438777E-05	1.02196058567187E-08	1.02140490259804E-11
0.0256999999999999	1.03891127669659E-05	1.02547456578962E-08	1.02491771253686E-11
0.0257999999999999	1.04257344664645E-05	1.02900401517269E-08	1.02844600818206E-11
0.0258999999999999	1.04625152334941E-05	1.03254898455136E-08	1.03198983436158E-11
0.0259999999999999	1.04994555642228E-05	1.03610952514651E-08	1.03554924526793E-11
0.0260999999999999	1.05365559598991E-05	1.03968568868639E-08	1.03912429565856E-11
0.0261999999999999	1.05738169268845E-05	1.0432775274012E-08	1.04271503186573E-11
0.0262999999999999	1.06112389766864E-05	1.04688509403105E-08	1.04632150971307E-11
0.0263999999999999	1.06488226259917E-05	1.05050844182497E-08	1.04994378106552E-11
0.0264999999999999	1.06865683966997E-05	1.05414762455354E-08	1.0535819028667E-11
0.0265999999999999	1.07244768159556E-05	1.05780269649883E-08	1.05723592349667E-11
0.0266999999999999	1.07625484161843E-05	1.06147371246704E-08	1.06090590099714E-11
0.0267999999999999	1.08007837351242E-05	1.06516072778757E-08	1.06459189400325E-11
0.0268999999999999	1.08391833158611E-05	1.06886379832588E-08	1.06829395248219E-11
0.0269999999999999	1.08777477068624E-05	1.07258298047326E-08	1.07201213619175E-11
0.0270999999999999	1.09164774620115E-05	1.07631833115982E-08	1.07574650082378E-11
0.0271999999999999	1.0955373140642E-05	1.08006990785349E-08	1.0794971026223E-11
0.0272999999999999	1.0994435307573E-05	1.08383776856377E-08	1.08326400309869E-11
0.0273999999999999	1.10336645331431E-05	1.08762197185012E-08	1.08704725492152E-11
0.0274999999999999	1.10730613932462E-05	1.09142257681636E-08	1.09084692076666E-11
0.0275999999999999	1.11126264693662E-05	1.09523964312865E-08	1.09466305916715E-11
0.0276999999999999	1.11523603486125E-05	1.09907323100504E-08	1.09849573401934E-11
0.0277999999999999	1.11922636237558E-05	1.10292340121932E-08	1.10234500023598E-11
0.0278999999999999	1.12323368932635E-05	1.10679021511918E-08	1.10621092291242E-11
0.0279999999999999	1.12725807613356E-05	1.11067373461578E-08	1.11009356293942E-11
0.0280999999999999	1.13129958379413E-05	1.11457402219242E-08	1.11399298179833E-11
0.0281999999999999	1.13535827388546E-05	1.11849114090361E-08	1.11790924156543E-11
0.0282999999999999	1.1394342085691E-05	1.12242515439364E-08	1.12184240491636E-11
0.0283999999999999	1.14352745059447E-05	1.12637612688109E-08	1.12579254006054E-11
0.0284999999999999	1.14763806330243E-05	1.13034412317251E-08	1.12975971092538E-11
0.0285999999999999	1.1517661106291E-05	1.13432920867152E-08	1.13374398205116E-11
0.0286999999999999	1.15591165710949E-05	1.13833144936792E-08	1.13774541859562E-11
0.0287999999999999	1.16007476788128E-05	1.14235091185173E-08	1.14176408633851E-11
0.0288999999999999	1.16425550868858E-05	1.14638766331728E-08	1.14580005168619E-11
0.0289999999999999	1.16845394588569E-05	1.15044177156738E-08	1.14985338672776E-11
0.0290999999999999	1.17267014644091E-05	1.15451330501247E-08	1.15392415917687E-11
0.0291999999999999	1.17690417794032E-05	1.15860233266963E-08	1.15801243229547E-11
0.0292999999999999	1.18115610859168E-05	1.16270892418716E-08	1.16211828015588E-11
0.0293999999999999	1.18542600722822E-05	1.16683314982333E-08	1.16624177240801E-11
0.0294999999999999	1.18971394331252E-05	1.17097508047107E-08	1.17038297935673E-11
0.0295999999999999	1.19401998694045E-05	1.17513478764688E-08	1.17454197196668E-11
0.0296999999999999	1.19834420884502E-05	1.17931234350543E-08	1.17871882186716E-11
0.0297999999999999	1.20268668040035E-05	1.18350782083349E-08	1.182913606573E-11
0.0298999999999999	1.20704747362561E-05	1.18772129306999E-08	1.18712639386144E-11
0.0299999999999999	1.21142666118898E-05	1.19195283428944E-08	1.1913572573851E-11
0.0300999999999999	1.21582431641166E-05	1.1962025192221E-08	1.19560627675949E-11
0.0301999999999999	1.22024051327186E-05	1.20047042325314E-08	1.19987352175262E-11
0.0302999999999999	1.22467532640885E-05	1.20475662242184E-08	1.20415907340571E-11
0.0303999999999999	1.22912883112698E-05	1.20906119343667E-08	1.20846300283894E-11
0.0304999999999999	1.23360110339977E-05	1.21338421366383E-08	1.21278539253973E-11
0.0305999999999999	1.23809221987404E-05	1.21772576115319E-08	1.21712632038433E-11
0.0306999999999999	1.24260225787393E-05	1.22208591462143E-08	1.22148585955925E-11
0.0307999999999999	1.24713129540511E-05	1.22646475346739E-08	1.2258640947604E-11
0.0308999999999999	1.2516794111589E-05	1.23086235777124E-08	1.23026110057767E-11
0.0309999999999999	1.25624668451644E-05	1.23527880831006E-08	1.23467696320572E-11
0.0310999999999999	1.2608331955529E-05	1.23971418654072E-08	1.23911176414873E-11
0.0311999999999999	1.26543902504168E-05	1.24416857463189E-08	1.24356558014105E-11
0.0312999999999999	1.27006425445865E-05	1.24864205544139E-08	1.24803849966599E-11
0.0313999999999999	1.2747089659864E-05	1.25313471254298E-08	1.25253060091425E-11
0.0314999999999999	1.27937324251854E-05	1.25764663021455E-08	1.25704197392226E-11
0.0315999999999999	1.28405716766396E-05	1.26217789344848E-08	1.26157269835875E-11
0.0316999999999999	1.28876082575118E-05	1.26672858796212E-08	1.26612286021634E-11
0.0317999999999999	1.29348430183268E-05	1.27129880019141E-08	1.27069255190298E-11
0.0318999999999999	1.29822768168925E-05	1.27588861730145E-08	1.27528185534578E-11
0.0319999999999999	1.30299105183441E-05	1.28049812719709E-08	1.27989085887751E-11
0.0320999999999999	1.30777449951875E-05	1.28512741851661E-08	1.28451965162232E-11
0.0321999999999999	1.31257811273442E-05	1.28977658063663E-08	1.2891683235015E-11
0.0322999999999999	1.31740198021956E-05	1.29444570368862E-08	1.29383695948888E-11
0.0323999999999999	1.32224619146274E-05	1.29913487854672E-08	1.29852565684651E-11
0.0324999999999999	1.32711083670748E-05	1.30384419685013E-08	1.30323450212738E-11
0.0325999999999999	1.33199600695675E-05	1.30857375099665E-08	1.30796359427269E-11
0.0326999999999999	1.33690179397751E-05	1.31332363414788E-08	1.312713021438E-11
0.0327999999999999	1.34182829030527E-05	1.31809394023429E-08	1.31748287840646E-11
0.0328999999999999	1.34677558924868E-05	1.32288476396637E-08	1.32227326079955E-11
0.0329999999999999	1.35174378489406E-05	1.32769620083395E-08	1.32708425917725E-11
0.0330999999999999	1.35673297211013E-05	1.33252834711153E-08	1.33191597674017E-11
0.0331999999999999	1.36174324655258E-05	1.33738129986352E-08	1.33676850571048E-11
0.0332999999999999	1.36677470466876E-05	1.34225515694961E-08	1.34164194507971E-11
0.0333999999999999	1.37182744370236E-05	1.34715001703015E-08	1.34653639470832E-11
0.0334999999999999	1.37690156169813E-05	1.3520659795655E-08	1.35145195533202E-11
0.0335999999999999	1.38199715750662E-05	1.3570031448335E-08	1.35638872252666E-11
0.0336999999999999	1.38711433078891E-05	1.36196161392291E-08	1.36134680481678E-11
0.0337999999999999	1.39225318202142E-05	1.36694148873885E-08	1.36632629951483E-11
0.0338999999999999	1.3974138125007E-05	1.37194287201437E-08	1.37132730476613E-11
0.0339999999999999	1.40259632434823E-05	1.37696586731606E-08	1.37634993182076E-11
0.0341	1.40780082051531E-05	1.3820105790374E-08	1.38139428059885E-11
0.0342	1.41302740478789E-05	1.38707711241656E-08	1.38646045805128E-11
0.0343	1.4182761817915E-05	1.3921655735422E-08	1.39154856585362E-11
0.0344	1.42354725699611E-05	1.39727606934672E-08	1.39665871277134E-11
0.0345	1.42884073672113E-05	1.40240870761815E-08	1.40179100850991E-11
0.0346	1.43415672814032E-05	1.40756359701218E-08	1.40694556372155E-11
0.0347	1.43949533928679E-05	1.41274084703914E-08	1.41212248371689E-11
0.0348	1.44485667905803E-05	1.41794056809493E-08	1.41732188101614E-11
0.0349	1.4502408572209E-05	1.42316287143538E-08	1.42254386910675E-11
0.035	1.45564798441671E-05	1.4284078692137E-08	1.42778855608464E-11
0.0351	1.46107817216627E-05	1.43367567446745E-08	1.4330560573462E-11
0.0352	1.46653153287503E-05	1.43896640112447E-08	1.43834648286295E-11
0.0353	1.47200817983814E-05	1.4442801640088E-08	1.44365994996789E-11
0.0354	1.47750822724566E-05	1.4496170788467E-08	1.4489965769962E-11
0.0355	1.48303179018766E-05	1.45497726227913E-08	1.45435647680812E-11
0.0356	1.48857898465949E-05	1.46036083186145E-08	1.45973976971785E-11
0.0357	1.49414992756692E-05	1.46576790606949E-08	1.46514657053116E-11
0.0358	1.4997447367314E-05	1.47119860429921E-08	1.47057700156993E-11
0.0359	1.50536353089536E-05	1.47665304688595E-08	1.47603117961405E-11
0.036	1.51100642972745E-05	1.48213135509753E-08	1.48150922902212E-11
0.0361	1.51667355382784E-05	1.4876336511405E-08	1.48701127520592E-11
0.0362	1.52236502473358E-05	1.49316005817967E-08	1.49253743798494E-11
0.0363	1.52808096492396E-05	1.49871070032455E-08	1.49808783817474E-11
0.0364	1.53382149782584E-05	1.50428570264227E-08	1.50366260429625E-11
0.0365	1.53958674781909E-05	1.50988519117745E-08	1.50926185922743E-11
0.0366	1.54537684024204E-05	1.51550929293855E-08	1.5148857336155E-11
0.0367	1.55119190139683E-05	1.52115813591097E-08	1.52053435243104E-11
0.0368	1.55703205855498E-05	1.52683184906364E-08	1.52620784847833E-11
0.0369	1.56289743996285E-05	1.53253056235552E-08	1.53190634885121E-11
0.037	1.56878817484713E-05	1.53825440674223E-08	1.53762998854217E-11
0.0371	1.57470439342041E-05	1.54400351416895E-08	1.54337888992485E-11
0.0372	1.58064622688676E-05	1.54977801759762E-08	1.549153197062E-11
0.0373	1.58661380744728E-05	1.55557805099303E-08	1.55495303446323E-11
0.0374	1.59260726830571E-05	1.56140374935022E-08	1.56077854154324E-11
0.0375	1.59862674367411E-05	1.56725524868056E-08	1.56662985887927E-11
0.0376000000000001	1.60467236877848E-05	1.57313268603239E-08	1.5725071142197E-11
0.0377000000000001	1.61074427986445E-05	1.57903619947691E-08	1.57841045039259E-11
0.0378000000000001	1.61684261420299E-05	1.58496592814308E-08	1.58434000436291E-11
0.0379000000000001	1.62296751009613E-05	1.59092201219641E-08	1.59029592129195E-11
0.0380000000000001	1.62911910688271E-05	1.59690459286712E-08	1.59627834044394E-11
0.0381000000000001	1.63529754494417E-05	1.60291381244295E-08	1.60228740222027E-11
0.0382000000000001	1.64150296571033E-05	1.60894981426906E-08	1.60832324816778E-11
0.0383000000000001	1.64773551166523E-05	1.61501274277645E-08	1.61438602816504E-11
0.0384000000000001	1.65399532635296E-05	1.62110274347486E-08	1.62047588612544E-11
0.0385000000000001	1.66028255438353E-05	1.62721996295268E-08	1.62659296713318E-11
0.0386000000000001	1.66659734143877E-05	1.63336454889129E-08	1.63273741745192E-11
0.0387000000000001	1.67293983427824E-05	1.63953665007956E-08	1.63890938453331E-11
0.0388000000000001	1.67931018074515E-05	1.64573641639936E-08	1.64510902433277E-11
0.0389000000000001	1.68570852977237E-05	1.65196399884733E-08	1.65133647942195E-11
0.0390000000000001	1.69213503138835E-05	1.65821954954964E-08	1.65759190822799E-11
0.0391000000000001	1.69858983672318E-05	1.66450322173264E-08	1.66387546309314E-11
0.0392000000000001	1.70507309801459E-05	1.67081516977437E-08	1.67018729759173E-11
0.0393000000000001	1.71158496861402E-05	1.6771555491826E-08	1.6765275665391E-11
0.0394000000000001	1.71812560299267E-05	1.68352451660969E-08	1.68289642600068E-11
0.0395000000000001	1.72469515674764E-05	1.68992222985264E-08	1.68929404079174E-11
0.0396000000000001	1.73129378660802E-05	1.69634884787566E-08	1.69572056203996E-11
0.0397000000000001	1.73792165044107E-05	1.70280453079528E-08	1.70217614961579E-11
0.0398000000000001	1.74457890725833E-05	1.709289439903E-08	1.70866096467646E-11
0.0399000000000001	1.75126571722186E-05	1.71580373766548E-08	1.71517517727238E-11
0.0400000000000001	1.75798224165045E-05	1.72234758773989E-08	1.72171894359123E-11
0.0401000000000001	1.76472864302582E-05	1.72892115495884E-08	1.72829242870704E-11
0.0402000000000001	1.77150508499893E-05	1.73552460536869E-08	1.73489580669583E-11
0.0403000000000001	1.77831173239622E-05	1.74215810619919E-08	1.74152923763889E-11
0.0404000000000001	1.78514875122593E-05	1.7488218259097E-08	1.7481928906129E-11
0.0405000000000001	1.79201630868444E-05	1.7555159341664E-08	1.75488693604816E-11
0.0406000000000001	1.79891457316259E-05	1.76224060186572E-08	1.76161154573834E-11
0.0407000000000001	1.80584371425207E-05	1.76899600112684E-08	1.76836688503764E-11
0.0408000000000001	1.81280390275183E-05	1.7757823053153E-08	1.7751531362828E-11
0.0409000000000001	1.81979531067443E-05	1.78259968903552E-08	1.78197046754983E-11
0.0410000000000001	1.82681811125259E-05	1.7894483281468E-08	1.78881905613171E-11
0.0411000000000002	1.83387247894552E-05	1.79632839975566E-08	1.79569908073469E-11
0.0412000000000002	1.84095858944551E-05	1.8032400822558E-08	1.80261072148856E-11
0.0413000000000002	1.84807661968438E-05	1.81018355529673E-08	1.80955415995693E-11
0.0414000000000002	1.85522674784001E-05	1.81715899980792E-08	1.81652957114268E-11
0.0415000000000002	1.86240915334291E-05	1.8241665980152E-08	1.82353713945384E-11
0.0416000000000002	1.86962401688276E-05	1.83120653343317E-08	1.8305770507634E-11
0.0417000000000002	1.87687152041501E-05	1.83827899088169E-08	1.83764948433165E-11
0.0418000000000002	1.88415184716753E-05	1.84538415648632E-08	1.84475462893852E-11
0.0419000000000002	1.89146518164719E-05	1.85252221767871E-08	1.85189267486071E-11
0.0420000000000002	1.89881170964656E-05	1.85969336322951E-08	1.85906380571031E-11
0.0421000000000002	1.90619161825053E-05	1.86689778322452E-08	1.86626821473482E-11
0.0422000000000002	1.9136050958431E-05	1.87413566909776E-08	1.87350609671088E-11
0.0423000000000002	1.92105233211401E-05	1.88140721362391E-08	1.88077763969883E-11
0.0424000000000002	1.92853351806552E-05	1.88871261092696E-08	1.88808303322656E-11
0.0425000000000002	1.93604884601918E-05	1.89605205649733E-08	1.89542248492646E-11
0.0426000000000002	1.9435985096226E-05	1.90342574718415E-08	1.902796179064E-11
0.0427000000000002	1.95118270385626E-05	1.91083388121238E-08	1.91020431806076E-11
0.0428000000000002	1.95880162504032E-05	1.91827665819186E-08	1.91764710593418E-11
0.0429000000000002	1.96645547084149E-05	1.92575427911782E-08	1.92512473988212E-11
0.0430000000000002	1.97414444027987E-05	1.93326694638841E-08	1.93263742709214E-11
0.0431000000000002	1.98186873373586E-05	1.94081486379686E-08	1.94018536789794E-11
0.0432000000000002	1.98962855295705E-05	1.94839823654902E-08	1.94776876419014E-11
0.0433000000000002	1.99742410106515E-05	1.95601727128107E-08	1.95538782796953E-11
0.0434000000000002	2.00525558256295E-05	1.96367217603464E-08	1.96304276433165E-11
0.0435000000000002	2.01312320334126E-05	1.97136316030876E-08	1.97073377996377E-11
0.0436000000000002	2.02102717068594E-05	1.97909043503499E-08	1.97846109178494E-11
0.0437000000000002	2.02896769328487E-05	1.98685421258667E-08	1.98622490975789E-11
0.0438000000000002	2.03694498123497E-05	1.99465470680554E-08	1.9940254454725E-11
0.0439000000000002	2.0449592460493E-05	2.002492132994E-08	2.00186292087338E-11
0.0440000000000002	2.05301070066409E-05	2.01036670792447E-08	2.00973754215306E-11
0.0441000000000002	2.06109955944579E-05	2.01827864985771E-08	2.01764953462893E-11
0.0442000000000002	2.06922603819826E-05	2.02622817853495E-08	2.02559911657724E-11
0.0443000000000002	2.07739035416982E-05	2.03421551519621E-08	2.03358650796204E-11
0.0444000000000002	2.08559272606046E-05	2.04224088258119E-08	2.04161193930964E-11
0.0445000000000002	2.09383337402891E-05	2.05030450494787E-08	2.04967562516313E-11
0.0446000000000003	2.10211251969993E-05	2.05840660807342E-08	2.05777779062457E-11
0.0447000000000003	2.11043038617144E-05	2.06654741926407E-08	2.06591867148433E-11
0.0448000000000003	2.11878719802175E-05	2.07472716735602E-08	2.07409848741059E-11
0.0449000000000003	2.12718318131682E-05	2.08294608273432E-08	2.08231747776671E-11
0.0450000000000003	2.1356185636175E-05	2.09120439733388E-08	2.09057586570111E-11
0.0451000000000003	2.14409357398681E-05	2.0995023446495E-08	2.09887389420185E-11
0.0452000000000003	2.15260844299894E-05	2.10784015974596E-08	2.10721178994923E-11
0.0453000000000003	2.16116340274589E-05	2.11621807924989E-08	2.11558979960838E-11
