t	fg	fg	fg
1.38689999999986	0.326282780901969	0.781674370770696	0.416339948771537
1.38699999999986	0.326291570671079	0.781723379989054	0.416383743909878
1.38709999999986	0.326300359966016	0.781772383208549	0.4164275382249
1.38719999999986	0.326309148786856	0.781821380428556	0.416471331716577
1.38729999999986	0.326317937133675	0.781870371648448	0.416515124384886
1.38739999999986	0.326326725006548	0.781919356867597	0.416558916229802
1.38749999999986	0.32633551240555	0.781968336085378	0.416602707251299
1.38759999999986	0.326344299330758	0.782017309301163	0.416646497449354
1.38769999999986	0.326353085782246	0.782066276514327	0.416690286823941
1.38779999999986	0.326361871760091	0.782115237724243	0.416734075375037
1.38789999999986	0.326370657264368	0.782164192930285	0.416777863102615
1.38799999999986	0.326379442295151	0.782213142131826	0.416821650006651
1.38809999999986	0.326388226852518	0.782262085328241	0.416865436087121
1.38819999999986	0.326397010936543	0.782311022518902	0.416909221343999
1.38829999999986	0.326405794547301	0.782359953703185	0.41695300577726
1.38839999999986	0.326414577684869	0.782408878880463	0.416996789386879
1.38849999999986	0.326423360349321	0.78245779805011	0.417040572172832
1.38859999999986	0.326432142540733	0.7825067112115	0.417084354135093
1.38869999999986	0.326440924259179	0.782555618364008	0.417128135273638
1.38879999999986	0.326449705504737	0.782604519507008	0.41717191558844
1.38889999999986	0.32645848627748	0.782653414639873	0.417215695079475
1.38899999999986	0.326467266577484	0.78270230376198	0.417259473746718
1.38909999999986	0.326476046404825	0.782751186872701	0.417303251590143
1.38919999999986	0.326484825759577	0.782800063971412	0.417347028609725
1.38929999999986	0.326493604641816	0.782848935057487	0.417390804805439
1.38939999999986	0.326502383051617	0.7828978001303	0.41743458017726
1.38949999999986	0.326511160989055	0.782946659189228	0.417478354725162
1.38959999999986	0.326519938454206	0.782995512233643	0.417522128449119
1.38969999999986	0.326528715447144	0.783044359262921	0.417565901349107
1.38979999999986	0.326537491967945	0.783093200276438	0.417609673425099
1.38989999999986	0.326546268016684	0.783142035273568	0.417653444677071
1.38999999999986	0.326555043593436	0.783190864253685	0.417697215104996
1.39009999999986	0.326563818698276	0.783239687216166	0.417740984708849
1.39019999999986	0.326572593331279	0.783288504160386	0.417784753488605
1.39029999999986	0.32658136749252	0.783337315085719	0.417828521444238
1.39039999999986	0.326590141182074	0.783386119991541	0.417872288575722
1.39049999999986	0.326598914400017	0.783434918877227	0.417916054883031
1.39059999999986	0.326607687146423	0.783483711742153	0.41795982036614
1.39069999999986	0.326616459421366	0.783532498585695	0.418003585025022
1.39079999999986	0.326625231224923	0.783581279407227	0.418047348859653
1.39089999999986	0.326634002557168	0.783630054206126	0.418091111870006
1.39099999999986	0.326642773418176	0.783678822981767	0.418134874056055
1.39109999999986	0.326651543808021	0.783727585733526	0.418178635417774
1.39119999999986	0.32666031372678	0.783776342460779	0.418222395955137
1.39129999999986	0.326669083174525	0.783825093162902	0.418266155668119
1.39139999999986	0.326677852151334	0.783873837839271	0.418309914556694
1.39149999999986	0.326686620657279	0.783922576489261	0.418353672620834
1.39159999999986	0.326695388692436	0.783971309112249	0.418397429860514
1.39169999999986	0.32670415625688	0.784020035707612	0.418441186275709
1.39179999999986	0.326712923350686	0.784068756274725	0.418484941866391
1.39189999999986	0.326721689973928	0.784117470812965	0.418528696632535
1.39199999999986	0.326730456126681	0.784166179321707	0.418572450574114
1.39209999999986	0.32673922180902	0.78421488180033	0.418616203691102
1.39219999999986	0.326747987021019	0.784263578248208	0.418659955983472
1.39229999999986	0.326756751762753	0.784312268664719	0.418703707451199
1.39239999999986	0.326765516034296	0.784360953049239	0.418747458094256
1.39249999999986	0.326774279835724	0.784409631401145	0.418791207912617
1.39259999999986	0.326783043167111	0.784458303719815	0.418834956906255
1.39269999999986	0.326791806028532	0.784506970004623	0.418878705075143
1.39279999999986	0.32680056842006	0.784555630254949	0.418922452419255
1.39289999999986	0.326809330341771	0.784604284470168	0.418966198938565
1.39299999999986	0.32681809179374	0.784652932649657	0.419009944633046
1.39309999999986	0.32682685277604	0.784701574792794	0.419053689502671
1.39319999999986	0.326835613288746	0.784750210898957	0.419097433547413
1.39329999999986	0.326844373331933	0.784798840967521	0.419141176767247
1.39339999999986	0.326853132905675	0.784847464997865	0.419184919162145
1.39349999999986	0.326861892010047	0.784896082989366	0.41922866073208
1.39359999999986	0.326870650645122	0.784944694941402	0.419272401477026
1.39369999999986	0.326879408810976	0.784993300853349	0.419316141396956
1.39379999999986	0.326888166507683	0.785041900724586	0.419359880491842
1.39389999999986	0.326896923735317	0.78509049455449	0.419403618761659
1.39399999999986	0.326905680493952	0.785139082342439	0.419447356206378
1.39409999999986	0.326914436783663	0.785187664087811	0.419491092825974
1.39419999999986	0.326923192604524	0.785236239789984	0.419534828620419
1.39429999999986	0.32693194795661	0.785284809448335	0.419578563589686
1.39439999999986	0.326940702839994	0.785333373062243	0.419622297733748
1.39449999999986	0.326949457254752	0.785381930631086	0.419666031052578
1.39459999999986	0.326958211200956	0.785430482154241	0.419709763546148
1.39469999999986	0.326966964678682	0.785479027631088	0.419753495214433
1.39479999999986	0.326975717688003	0.785527567061004	0.419797226057403
1.39489999999986	0.326984470228994	0.785576100443368	0.419840956075033
1.39499999999986	0.326993222301729	0.785624627777558	0.419884685267294
1.39509999999986	0.327001973906282	0.785673149062952	0.41992841363416
1.39519999999986	0.327010725042727	0.78572166429893	0.419972141175603
1.39529999999986	0.327019475711138	0.78577017348487	0.420015867891596
1.39539999999986	0.32702822591159	0.785818676620151	0.420059593782111
1.39549999999986	0.327036975644156	0.785867173704151	0.420103318847121
1.39559999999986	0.327045724908911	0.785915664736249	0.420147043086599
1.39569999999986	0.327054473705928	0.785964149715824	0.420190766500517
1.39579999999986	0.327063222035282	0.786012628642256	0.420234489088846
1.39589999999986	0.327071969897046	0.786061101514922	0.420278210851561
1.39599999999986	0.327080717291294	0.786109568333203	0.420321931788633
1.39609999999986	0.327089464218101	0.786158029096478	0.420365651900034
1.39619999999986	0.327098210677541	0.786206483804125	0.420409371185737
1.39629999999986	0.327106956669686	0.786254932455525	0.420453089645714
1.39639999999986	0.327115702194612	0.786303375050056	0.420496807279938
1.39649999999986	0.327124447252392	0.786351811587098	0.42054052408838
1.39659999999986	0.327133191843099	0.78640024206603	0.420584240071012
1.39669999999986	0.327141935966809	0.786448666486233	0.420627955227808
1.39679999999986	0.327150679623594	0.786497084847086	0.420671669558738
1.39689999999986	0.327159422813528	0.786545497147968	0.420715383063776
1.39699999999986	0.327168165536686	0.78659390338826	0.420759095742892
1.39709999999986	0.32717690779314	0.786642303567342	0.42080280759606
1.39719999999986	0.327185649582965	0.786690697684592	0.42084651862325
1.39729999999986	0.327194390906235	0.786739085739392	0.420890228824436
1.39739999999986	0.327203131763022	0.786787467731122	0.420933938199588
1.39749999999986	0.327211872153402	0.786835843659161	0.420977646748679
1.39759999999986	0.327220612077447	0.78688421352289	0.421021354471681
1.39769999999986	0.327229351535231	0.78693257732169	0.421065061368565
1.39779999999986	0.327238090526827	0.78698093505494	0.421108767439303
1.39789999999986	0.327246829052311	0.787029286722021	0.421152472683867
1.39799999999986	0.327255567111754	0.787077632322314	0.421196177102229
1.39809999999986	0.327264304705231	0.787125971855199	0.42123988069436
1.39819999999986	0.327273041832815	0.787174305320058	0.421283583460232
1.39829999999986	0.327281778494579	0.78722263271627	0.421327285399816
1.39839999999986	0.327290514690598	0.787270954043216	0.421370986513084
1.39849999999986	0.327299250420945	0.787319269300279	0.421414686800008
1.39859999999986	0.327307985685692	0.787367578486837	0.421458386260559
1.39869999999986	0.327316720484915	0.787415881602273	0.421502084894709
1.39879999999986	0.327325454818685	0.787464178645968	0.421545782702428
1.39889999999986	0.327334188687078	0.787512469617303	0.421589479683689
1.39899999999986	0.327342922090165	0.787560754515658	0.421633175838462
1.39909999999986	0.32735165502802	0.787609033340416	0.42167687116672
1.39919999999986	0.327360387500718	0.787657306090958	0.421720565668433
1.39929999999986	0.32736911950833	0.787705572766665	0.421764259343572
1.39939999999986	0.327377851050931	0.787753833366919	0.421807952192109
1.39949999999986	0.327386582128594	0.787802087891101	0.421851644214015
1.39959999999986	0.327395312741391	0.787850336338593	0.421895335409262
1.39969999999986	0.327404042889397	0.787898578708778	0.42193902577782
1.39979999999986	0.327412772572685	0.787946815001036	0.42198271531966
1.39989999999986	0.327421501791328	0.78799504521475	0.422026404034753
1.39999999999986	0.327430230545399	0.788043269349301	0.422070091923071
1.40009999999986	0.327438958834971	0.788091487404072	0.422113778984585
1.40019999999986	0.327447686660118	0.788139699378445	0.422157465219265
1.40029999999986	0.327456414020913	0.788187905271801	0.422201150627082
1.40039999999986	0.327465140917428	0.788236105083524	0.422244835208008
1.40049999999986	0.327473867349737	0.788284298812996	0.422288518962012
1.40059999999986	0.327482593317914	0.788332486459599	0.422332201889067
1.40069999999986	0.327491318822031	0.788380668022715	0.422375883989142
1.40079999999986	0.327500043862161	0.788428843501728	0.422419565262209
1.40089999999986	0.327508768438378	0.788477012896019	0.422463245708238
1.40099999999986	0.327517492550754	0.788525176204972	0.4225069253272
1.40109999999986	0.327526216199362	0.788573333427968	0.422550604119065
1.40119999999986	0.327534939384276	0.788621484564393	0.422594282083805
1.40129999999986	0.327543662105569	0.788669629613627	0.422637959221389
1.40139999999986	0.327552384363313	0.788717768575054	0.422681635531789
1.40149999999986	0.327561106157581	0.788765901448057	0.422725311014974
1.40159999999986	0.327569827488447	0.78881402823202	0.422768985670916
1.40169999999986	0.327578548355983	0.788862148926325	0.422812659499585
1.40179999999986	0.327587268760262	0.788910263530356	0.422856332500951
1.40189999999986	0.327595988701358	0.788958372043496	0.422900004674984
1.40199999999986	0.327604708179342	0.789006474465129	0.422943676021655
1.40209999999986	0.327613427194288	0.789054570794638	0.422987346540935
1.40219999999986	0.327622145746269	0.789102661031407	0.423031016232793
1.40229999999986	0.327630863835357	0.78915074517482	0.423074685097201
1.40239999999986	0.327639581461626	0.789198823224259	0.423118353134127
1.40249999999986	0.327648298625147	0.78924689517911	0.423162020343542
1.40259999999986	0.327657015325994	0.789294961038756	0.423205686725417
1.40269999999986	0.32766573156424	0.78934302080258	0.423249352279721
1.40279999999986	0.327674447339957	0.789391074469968	0.423293017006425
1.40289999999986	0.327683162653218	0.789439122040302	0.423336680905499
1.40299999999986	0.327691877504095	0.789487163512968	0.423380343976912
1.40309999999986	0.327700591892662	0.78953519888735	0.423424006220636
1.40319999999986	0.327709305818991	0.789583228162831	0.423467667636638
1.40329999999986	0.327718019283154	0.789631251338797	0.423511328224891
1.40339999999986	0.327726732285225	0.789679268414632	0.423554987985362
1.40349999999986	0.327735444825275	0.78972727938972	0.423598646918023
1.40359999999986	0.327744156903377	0.789775284263446	0.423642305022844
1.40369999999986	0.327752868519605	0.789823283035195	0.423685962299793
1.40379999999986	0.32776157967403	0.789871275704351	0.423729618748841
1.40389999999986	0.327770290366725	0.7899192622703	0.423773274369957
1.40399999999986	0.327779000597762	0.789967242732427	0.423816929163112
1.40409999999986	0.327787710367214	0.790015217090116	0.423860583128274
1.40419999999986	0.327796419675154	0.790063185342752	0.423904236265414
1.40429999999986	0.327805128521654	0.790111147489721	0.4239478885745
1.40439999999986	0.327813836906785	0.790159103530408	0.423991540055504
1.40449999999986	0.327822544830622	0.790207053464199	0.424035190708393
1.40459999999986	0.327831252293236	0.790254997290478	0.424078840533138
1.40469999999986	0.327839959294699	0.790302935008631	0.424122489529708
1.40479999999986	0.327848665835084	0.790350866618044	0.424166137698072
1.40489999999986	0.327857371914463	0.790398792118102	0.424209785038201
1.40499999999986	0.327866077532909	0.790446711508192	0.424253431550062
1.40509999999986	0.327874782690494	0.790494624787699	0.424297077233627
1.40519999999986	0.32788348738729	0.790542531956008	0.424340722088863
1.40529999999986	0.327892191623369	0.790590433012506	0.42438436611574
1.40539999999986	0.327900895398803	0.790638327956578	0.424428009314227
1.40549999999986	0.327909598713666	0.790686216787611	0.424471651684295
1.40559999999986	0.327918301568029	0.790734099504992	0.424515293225911
1.40569999999986	0.327927003961964	0.790781976108105	0.424558933939044
1.40579999999986	0.327935705895543	0.790829846596338	0.424602573823665
1.40589999999986	0.327944407368839	0.790877710969077	0.424646212879742
1.40599999999986	0.327953108381924	0.790925569225709	0.424689851107244
1.40609999999986	0.32796180893487	0.790973421365619	0.42473348850614
1.40619999999986	0.327970509027748	0.791021267388195	0.424777125076399
1.40629999999986	0.327979208660632	0.791069107292824	0.42482076081799
1.40639999999986	0.327987907833593	0.791116941078891	0.424864395730881
1.40649999999986	0.327996606546703	0.791164768745785	0.424908029815043
1.40659999999986	0.328005304800034	0.791212590292891	0.424951663070443
1.40669999999986	0.328014002593659	0.791260405719597	0.424995295497051
1.40679999999986	0.328022699927649	0.791308215025291	0.425038927094834
