t	Rg	Rg	Rg
0.518099999999959	6.15153871417979E-05	0.000601285675336214	0.00236447199088201
0.518199999999959	6.15182466895746E-05	0.000601377965145201	0.00236590842083295
0.518299999999959	6.15211052142221E-05	0.000601470232307185	0.00236734496927852
0.518399999999959	6.15239627164123E-05	0.000601562476840364	0.00236878163527632
0.518499999999959	6.15268191968169E-05	0.000601654698762911	0.00237021841788383
0.518599999999959	6.15296746561069E-05	0.000601746898092983	0.00237165531615842
0.518699999999959	6.15325290949526E-05	0.000601839074848714	0.00237309232915733
0.518799999999959	6.15353825140241E-05	0.000601931229048221	0.00237452945593769
0.518899999999959	6.15382349139907E-05	0.000602023360709598	0.00237596669555654
0.518999999999959	6.15410862955212E-05	0.00060211546985092	0.00237740404707079
0.519099999999959	6.15439366592838E-05	0.000602207556490243	0.00237884150953727
0.519199999999959	6.15467860059464E-05	0.000602299620645602	0.00238027908201272
0.519299999999959	6.1549634336176E-05	0.000602391662335013	0.00238171676355376
0.519399999999959	6.15524816506394E-05	0.00060248368157647	0.00238315455321697
0.519499999999959	6.15553279500025E-05	0.000602575678387949	0.00238459245005881
0.519599999999959	6.15581732349311E-05	0.000602667652787407	0.00238603045313569
0.519699999999959	6.156101750609E-05	0.000602759604792779	0.00238746856150392
0.519799999999959	6.15638607641438E-05	0.000602851534421981	0.00238890677421976
0.519899999999959	6.15667030097564E-05	0.00060294344169291	0.0023903450903394
0.519999999999959	6.15695442435912E-05	0.000603035326623442	0.00239178350891899
0.520099999999959	6.1572384466311E-05	0.000603127189231434	0.00239322202901459
0.520199999999959	6.15752236785782E-05	0.000603219029534724	0.00239466064968223
0.520299999999959	6.15780618810544E-05	0.000603310847551129	0.00239609936997789
0.520399999999959	6.1580899074401E-05	0.000603402643298447	0.0023975381889575
0.520499999999959	6.15837352592787E-05	0.000603494416794456	0.00239897710567697
0.520599999999959	6.15865704363476E-05	0.000603586168056916	0.00240041611919216
0.520699999999959	6.15894046062673E-05	0.000603677897103565	0.00240185522855891
0.520799999999959	6.15922377696969E-05	0.000603769603952124	0.00240329443283301
0.520899999999959	6.1595069927295E-05	0.000603861288620293	0.00240473373107028
0.520999999999959	6.15979010797196E-05	0.000603952951125752	0.00240617312232646
0.521099999999959	6.16007312276281E-05	0.000604044591486162	0.00240761260565733
0.521199999999959	6.16035603716776E-05	0.000604136209719167	0.00240905218011864
0.521299999999959	6.16063885125244E-05	0.000604227805842388	0.00241049184476614
0.521399999999959	6.16092156508244E-05	0.000604319379873428	0.00241193159865557
0.521499999999959	6.16120417872329E-05	0.000604410931829872	0.00241337144084269
0.521599999999959	6.16148669224048E-05	0.000604502461729285	0.00241481137038326
0.521699999999959	6.16176910569944E-05	0.00060459396958921	0.00241625138633306
0.521799999999959	6.16205141916553E-05	0.000604685455427175	0.00241769148774789
0.521899999999959	6.16233363270409E-05	0.000604776919260686	0.00241913167368356
0.521999999999959	6.16261574638038E-05	0.000604868361107231	0.00242057194319592
0.522099999999959	6.16289776025962E-05	0.000604959780984278	0.00242201229534084
0.522199999999959	6.16317967440698E-05	0.000605051178909276	0.00242345272917423
0.522299999999959	6.16346148888755E-05	0.000605142554899657	0.00242489324375204
0.522399999999959	6.1637432037664E-05	0.00060523390897283	0.00242633383813027
0.522499999999959	6.16402481910854E-05	0.000605325241146188	0.00242777451136496
0.522599999999959	6.16430633497891E-05	0.000605416551437104	0.00242921526251221
0.522699999999959	6.16458775144242E-05	0.000605507839862932	0.00243065609062816
0.522799999999959	6.16486906856391E-05	0.000605599106441006	0.00243209699476902
0.522899999999959	6.16515028640818E-05	0.000605690351188644	0.00243353797399109
0.522999999999959	6.16543140503997E-05	0.000605781574123141	0.0024349790273507
0.523099999999959	6.16571242452397E-05	0.000605872775261776	0.00243642015390429
0.523199999999959	6.16599334492481E-05	0.000605963954621808	0.00243786135270834
0.523299999999959	6.16627416630708E-05	0.000606055112220478	0.00243930262281945
0.523399999999959	6.16655488873532E-05	0.000606146248075007	0.00244074396329428
0.523499999999959	6.16683551227399E-05	0.000606237362202597	0.0024421853731896
0.523599999999959	6.16711603698754E-05	0.000606328454620434	0.00244362685156227
0.523699999999959	6.16739646294033E-05	0.000606419525345682	0.00244506839746925
0.523799999999959	6.1676767901967E-05	0.000606510574395487	0.0024465100099676
0.523899999999959	6.1679570188209E-05	0.000606601601786978	0.00244795168811449
0.523999999999959	6.16823714887716E-05	0.000606692607537263	0.00244939343096721
0.524099999999959	6.16851718042965E-05	0.000606783591663433	0.00245083523758316
0.524199999999959	6.16879711354249E-05	0.000606874554182559	0.00245227710701987
0.524299999999959	6.16907694827973E-05	0.000606965495111696	0.00245371903833498
0.524399999999959	6.16935668470538E-05	0.000607056414467876	0.00245516103058628
0.524499999999959	6.16963632288342E-05	0.000607147312268117	0.00245660308283168
0.524599999999959	6.16991586287775E-05	0.000607238188529417	0.00245804519412924
0.524699999999959	6.17019530475222E-05	0.000607329043268753	0.00245948736353716
0.524799999999959	6.17047464857063E-05	0.000607419876503086	0.00246092959011377
0.524899999999959	6.17075389439675E-05	0.000607510688249359	0.00246237187291759
0.524999999999959	6.17103304229428E-05	0.000607601478524495	0.00246381421100726
0.525099999999958	6.17131209232686E-05	0.0006076922473454	0.00246525660344159
0.525199999999958	6.17159104455809E-05	0.00060778299472896	0.00246669904927957
0.525299999999958	6.17186989905153E-05	0.000607873720692044	0.00246814154758035
0.525399999999958	6.17214865587066E-05	0.000607964425251502	0.00246958409740324
0.525499999999958	6.17242731507893E-05	0.000608055108424166	0.00247102669780775
0.525599999999958	6.17270587673975E-05	0.000608145770226849	0.00247246934785355
0.525699999999958	6.17298434091644E-05	0.000608236410676347	0.00247391204660052
0.525799999999958	6.1732627076723E-05	0.000608327029789437	0.00247535479310871
0.525899999999958	6.17354097707058E-05	0.000608417627582877	0.00247679758643838
0.525999999999958	6.17381914917445E-05	0.000608508204073409	0.00247824042564998
0.526099999999958	6.17409722404707E-05	0.000608598759277755	0.00247968330980416
0.526199999999958	6.17437520175151E-05	0.00060868929321262	0.00248112623796179
0.526299999999958	6.17465308235081E-05	0.000608779805894689	0.00248256920918395
0.526399999999958	6.17493086590797E-05	0.000608870297340632	0.00248401222253193
0.526499999999958	6.1752085524859E-05	0.000608960767567098	0.00248545527706723
0.526599999999958	6.17548614214751E-05	0.000609051216590719	0.0024868983718516
0.526699999999958	6.17576363495561E-05	0.000609141644428109	0.00248834150594701
0.526799999999958	6.176041030973E-05	0.000609232051095865	0.00248978467841565
0.526899999999958	6.17631833026241E-05	0.000609322436610565	0.00249122788831996
0.526999999999958	6.17659553288651E-05	0.000609412800988769	0.00249267113472263
0.527099999999958	6.17687263890794E-05	0.00060950314424702	0.00249411441668657
0.527199999999958	6.17714964838929E-05	0.000609593466401841	0.00249555773327497
0.527299999999958	6.17742656139307E-05	0.00060968376746974	0.00249700108355126
0.527399999999958	6.17770337798177E-05	0.000609774047467205	0.00249844446657913
0.527499999999958	6.17798009821781E-05	0.000609864306410707	0.00249988788142252
0.527599999999958	6.17825672216359E-05	0.000609954544316699	0.00250133132714567
0.527699999999958	6.17853324988142E-05	0.000610044761201617	0.00250277480281306
0.527799999999958	6.17880968143359E-05	0.000610134957081879	0.00250421830748947
0.527899999999958	6.17908601688233E-05	0.000610225131973884	0.00250566184023994
0.527999999999958	6.1793622562898E-05	0.000610315285894014	0.00250710540012981
0.528099999999958	6.17963839971815E-05	0.000610405418858634	0.0025085489862247
0.528199999999958	6.17991444722945E-05	0.000610495530884091	0.00250999259759052
0.528299999999958	6.18019039888573E-05	0.000610585621986714	0.00251143623329349
0.528399999999958	6.18046625474896E-05	0.000610675692182815	0.00251287989240011
0.528499999999958	6.18074201488108E-05	0.000610765741488688	0.00251432357397722
0.528599999999958	6.18101767934396E-05	0.00061085576992061	0.00251576727709194
0.528699999999958	6.18129324819944E-05	0.000610945777494839	0.00251721100081171
0.528799999999958	6.18156872150929E-05	0.000611035764227617	0.0025186547442043
0.528899999999958	6.18184409933525E-05	0.000611125730135168	0.00252009850633778
0.528999999999958	6.18211938173898E-05	0.000611215675233699	0.00252154228628058
0.529099999999958	6.18239456878214E-05	0.000611305599539399	0.00252298608310142
0.529199999999958	6.18266966052629E-05	0.00061139550306844	0.0025244298958694
0.529299999999958	6.18294465703296E-05	0.000611485385836975	0.00252587372365391
0.529399999999958	6.18321955836365E-05	0.000611575247861142	0.00252731756552474
0.529499999999958	6.18349436457977E-05	0.000611665089157061	0.00252876142055197
0.529599999999958	6.18376907574272E-05	0.000611754909740834	0.00253020528780607
0.529699999999958	6.18404369191384E-05	0.000611844709628546	0.00253164916635785
0.529799999999958	6.18431821315439E-05	0.000611934488836264	0.0025330930552785
0.529899999999958	6.18459263952563E-05	0.00061202424738004	0.00253453695363954
0.529999999999958	6.18486697108873E-05	0.000612113985275906	0.00253598086051289
0.530099999999958	6.18514120790484E-05	0.000612203702539879	0.00253742477497083
0.530199999999958	6.18541535003504E-05	0.000612293399187957	0.00253886869608601
0.530299999999958	6.18568939754037E-05	0.000612383075236123	0.00254031262293148
0.530399999999958	6.18596335048183E-05	0.000612472730700341	0.00254175655458066
0.530499999999958	6.18623720892035E-05	0.000612562365596558	0.00254320049010735
0.530599999999958	6.18651097291682E-05	0.000612651979940705	0.00254464442858578
0.530699999999958	6.1867846425321E-05	0.000612741573748695	0.00254608836909053
0.530799999999958	6.18705821782697E-05	0.000612831147036426	0.00254753231069663
0.530899999999958	6.18733169886218E-05	0.000612920699819775	0.00254897625247947
0.530999999999958	6.18760508569843E-05	0.000613010232114606	0.00255042019351488
0.531099999999958	6.18787837839637E-05	0.000613099743936763	0.0025518641328791
0.531199999999958	6.18815157701659E-05	0.000613189235302075	0.00255330806964877
0.531299999999958	6.18842468161966E-05	0.000613278706226354	0.00255475200290099
0.531399999999958	6.18869769226607E-05	0.000613368156725395	0.00255619593171324
0.531499999999958	6.18897060901627E-05	0.000613457586814974	0.00255763985516346
0.531599999999958	6.18924343193068E-05	0.000613546996510853	0.00255908377233003
0.531699999999958	6.18951616106965E-05	0.000613636385828776	0.00256052768229173
0.531799999999958	6.18978879649349E-05	0.00061372575478447	0.00256197158412784
0.531899999999958	6.19006133826246E-05	0.000613815103393646	0.00256341547691803
0.531999999999958	6.19033378643678E-05	0.000613904431671997	0.00256485935974246
0.532099999999958	6.19060614107661E-05	0.0006139937396352	0.00256630323168173
0.532199999999958	6.19087840224206E-05	0.000614083027298915	0.0025677470918169
0.532299999999958	6.19115056999321E-05	0.000614172294678786	0.0025691909392295
0.532399999999958	6.19142264439007E-05	0.00061426154179044	0.00257063477300151
0.532499999999958	6.19169462549262E-05	0.000614350768649486	0.00257207859221541
0.532599999999958	6.19196651336078E-05	0.000614439975271519	0.00257352239595411
0.532699999999958	6.19223830805444E-05	0.000614529161672115	0.00257496618330106
0.532799999999958	6.1925100096334E-05	0.000614618327866834	0.00257640995334013
0.532899999999958	6.19278161815747E-05	0.000614707473871221	0.00257785370515573
0.532999999999958	6.19305313368637E-05	0.000614796599700803	0.00257929743783273
0.533099999999958	6.19332455627978E-05	0.00061488570537109	0.00258074115045651
0.533199999999958	6.19359588599735E-05	0.000614974790897577	0.00258218484211294
0.533299999999958	6.19386712289866E-05	0.000615063856295741	0.00258362851188839
0.533399999999958	6.19413826704326E-05	0.000615152901581044	0.00258507215886976
0.533499999999958	6.19440931849063E-05	0.00061524192676893	0.00258651578214444
0.533599999999958	6.19468027730024E-05	0.000615330931874828	0.00258795938080034
0.533699999999958	6.19495114353147E-05	0.00061541991691415	0.0025894029539259
0.533799999999958	6.19522191724368E-05	0.000615508881902292	0.00259084650061006
0.533899999999958	6.19549259849617E-05	0.000615597826854633	0.00259229001994232
0.533999999999958	6.19576318734821E-05	0.000615686751786537	0.00259373351101267
0.534099999999958	6.19603368385899E-05	0.000615775656713348	0.00259517697291168
0.534199999999957	6.19630408808769E-05	0.0006158645416504	0.00259662040473043
0.534299999999957	6.19657440009342E-05	0.000615953406613005	0.00259806380556055
0.534399999999957	6.19684461993525E-05	0.000616042251616461	0.00259950717449422
0.534499999999957	6.1971147476722E-05	0.00061613107667605	0.00260095051062417
0.534599999999957	6.19738478336324E-05	0.000616219881807039	0.00260239381304368
0.534699999999957	6.1976547270673E-05	0.000616308667024675	0.0026038370808466
0.534799999999957	6.19792457884326E-05	0.000616397432344193	0.00260528031312733
0.534899999999957	6.19819433874996E-05	0.00061648617778081	0.00260672350898084
0.534999999999957	6.19846400684617E-05	0.000616574903349726	0.00260816666750269
0.535099999999957	6.19873358319065E-05	0.000616663609066126	0.00260960978778897
0.535199999999957	6.19900306784208E-05	0.00061675229494518	0.00261105286893641
0.535299999999957	6.1992724608591E-05	0.00061684096100204	0.00261249591004226
0.535399999999957	6.19954176230033E-05	0.000616929607251843	0.00261393891020439
0.535499999999957	6.1998109722243E-05	0.00061701823370971	0.00261538186852127
0.535599999999957	6.20008009068953E-05	0.000617106840390745	0.00261682478409194
0.535699999999957	6.20034911775447E-05	0.000617195427310038	0.00261826765601604
0.535799999999957	6.20061805347753E-05	0.000617283994482661	0.00261971048339382
0.535899999999957	6.20088689791709E-05	0.000617372541923672	0.00262115326532614
0.535999999999957	6.20115565113146E-05	0.000617461069648111	0.00262259600091447
0.536099999999957	6.20142431317892E-05	0.000617549577671005	0.00262403868926086
0.536199999999957	6.20169288411768E-05	0.000617638066007361	0.00262548132946803
0.536299999999957	6.20196136400594E-05	0.000617726534672175	0.00262692392063927
0.536399999999957	6.20222975290183E-05	0.000617814983680423	0.00262836646187854
0.536499999999957	6.20249805086342E-05	0.000617903413047068	0.00262980895229039
0.536599999999957	6.20276625794877E-05	0.000617991822787056	0.00263125139098003
0.536699999999957	6.20303437421587E-05	0.000618080212915317	0.00263269377705329
0.536799999999957	6.20330239972267E-05	0.000618168583446766	0.00263413610961664
0.536899999999957	6.20357033452708E-05	0.000618256934396303	0.0026355783877772
