t;TC1;TC2;TC3;TC4;
51.400000;662.264913;642.211372;603.786685;-273.000000;
51.500000;662.286721;642.133619;603.729068;-273.000000;
51.600000;662.076021;642.035047;603.557329;-273.000000;
51.700000;662.192621;642.127294;603.570603;-273.000000;
51.800000;662.125013;642.029195;603.490329;-273.000000;
51.900000;662.086882;642.008920;603.359665;-273.000000;
52.000000;661.948189;641.952990;603.406321;-273.000000;
52.100000;661.918711;641.851076;603.300097;-273.000000;
52.200000;661.847324;641.753284;603.170032;-273.000000;
52.300000;661.805316;641.882502;603.105476;-273.000000;
52.400000;661.778218;641.650330;602.947018;-273.000000;
52.500000;661.813237;641.570528;603.017153;-273.000000;
52.600000;661.630979;641.564061;602.808335;-273.000000;
52.700000;661.757511;641.608555;602.814129;-273.000000;
52.800000;661.771503;641.467028;602.616347;-273.000000;
52.900000;661.643097;641.284608;602.698029;-273.000000;
53.000000;661.577029;641.395960;602.595565;-273.000000;
53.100000;661.499268;641.211427;602.363535;-273.000000;
53.200000;661.637595;641.272655;602.448668;-273.000000;
53.300000;661.499003;641.127795;602.335062;-273.000000;
53.400000;661.446376;641.204826;602.395259;-273.000000;
53.500000;661.387111;641.072645;602.275294;-273.000000;
53.600000;661.312587;641.058360;602.297221;-273.000000;
53.700000;661.262861;640.983316;602.107285;-273.000000;
53.800000;661.211668;640.757072;601.997524;-273.000000;
53.900000;661.173026;640.848946;601.976997;-273.000000;
54.000000;661.057095;640.719265;601.911632;-273.000000;
54.100000;661.111855;640.735257;601.978168;-273.000000;
54.200000;661.174071;640.580661;601.551509;-273.000000;
54.300000;661.023445;640.578801;601.741438;-273.000000;
54.400000;660.992868;640.545403;601.661309;-273.000000;
54.500000;660.923900;640.491913;601.450947;-273.000000;
54.600000;661.004492;640.636524;601.619738;-273.000000;
54.700000;661.010603;640.420322;601.329321;-273.000000;
54.800000;660.792471;640.422034;601.500574;-273.000000;
54.900000;660.812337;640.274736;601.402974;-273.000000;
55.000000;660.780303;640.208504;601.337132;-273.000000;
55.100000;660.736568;640.212984;601.169653;-273.000000;
55.200000;660.767853;640.106708;601.182856;-273.000000;
55.300000;660.542468;639.941530;601.031471;-273.000000;
55.400000;660.583734;640.080056;601.065685;-273.000000;
55.500000;660.607068;639.905196;600.987988;-273.000000;
55.600000;660.493926;639.920393;600.950671;-273.000000;
55.700000;660.480153;639.861537;600.858379;-273.000000;
55.800000;660.394942;639.813846;600.789900;-273.000000;
55.900000;660.401874;639.783632;600.784679;-273.000000;
56.000000;660.359892;639.735322;600.429697;-273.000000;
56.100000;660.305103;639.523858;600.632874;-273.000000;
56.200000;660.281103;639.631070;600.647956;-273.000000;
56.300000;660.136600;639.415811;600.329074;-273.000000;
56.400000;660.199539;639.438783;600.298982;-273.000000;
56.500000;660.034232;639.280630;600.209012;-273.000000;
56.600000;660.147408;639.362384;600.246029;-273.000000;
56.700000;660.000468;639.279332;600.065821;-273.000000;
56.800000;660.062513;639.229231;600.103729;-273.000000;
56.900000;659.982029;639.114937;599.935512;-273.000000;
57.000000;659.943966;639.171375;599.989806;-273.000000;
57.100000;659.866408;638.996216;599.918279;-273.000000;
57.200000;659.867792;639.041311;599.937997;-273.000000;
57.300000;659.836450;638.946742;599.738762;-273.000000;
57.400000;659.718968;638.932135;599.716526;-273.000000;
57.500000;659.602116;638.762807;599.585797;-273.000000;
57.600000;659.622232;638.803393;599.714897;-273.000000;
57.700000;659.631834;638.794752;599.488347;-273.000000;
57.800000;659.553208;638.611162;599.613844;-273.000000;
57.900000;659.515721;638.750792;599.326671;-273.000000;
58.000000;659.439924;638.631373;599.356226;-273.000000;
58.100000;659.429208;638.619723;599.217535;-273.000000;
58.200000;659.439289;638.486705;599.190732;-273.000000;
58.300000;659.376350;638.365700;599.035615;-273.000000;
58.400000;659.363350;638.449892;599.092259;-273.000000;
58.500000;659.260282;638.371895;598.978924;-273.000000;
58.600000;659.206274;638.236848;598.958276;-273.000000;
58.700000;659.162408;638.098791;598.747847;-273.000000;
58.800000;659.094639;638.198274;598.963315;-273.000000;
58.900000;659.048766;637.999775;598.735000;-273.000000;
59.000000;659.117253;638.085245;598.726400;-273.000000;
59.100000;659.057084;638.013365;598.600753;-273.000000;
59.200000;659.086334;638.032539;598.550826;-273.000000;
59.300000;658.937361;637.831676;598.527991;-273.000000;
59.400000;658.920732;637.910486;598.442388;-273.000000;
59.500000;658.878705;637.797597;598.262079;-273.000000;
59.600000;658.809021;637.690997;598.450774;-273.000000;
59.700000;658.758932;637.646494;598.234994;-273.000000;
59.800000;658.649182;637.656471;598.334421;-273.000000;
59.900000;658.733997;637.611977;598.103647;-273.000000;
60.000000;658.646308;637.568809;598.094203;-273.000000;
60.100000;658.616697;637.378305;597.933859;-273.000000;
60.200000;658.633563;637.486162;597.971559;-273.000000;
60.300000;658.540597;637.358990;597.851694;-273.000000;
60.400000;658.461316;637.407467;597.961482;-273.000000;
60.500000;658.453989;637.376414;597.785429;-273.000000;
60.600000;658.346055;637.340384;597.871921;-273.000000;
60.700000;658.284553;637.184514;597.694203;-273.000000;
60.800000;658.184558;637.083973;597.587921;-273.000000;
60.900000;658.303311;637.170714;597.587362;-273.000000;
61.000000;658.207771;637.097782;597.422276;-273.000000;
61.100000;658.138355;637.105375;597.481047;-273.000000;
61.200000;658.149863;636.818561;597.220874;-273.000000;
61.300000;658.149918;636.907168;597.366688;-273.000000;
61.400000;658.064626;636.770413;597.184332;-273.000000;
61.500000;657.997163;636.812360;597.117291;-273.000000;
61.600000;657.971197;636.657819;597.227676;-273.000000;
61.700000;657.912237;636.640004;597.139165;-273.000000;
61.800000;657.842911;636.536169;596.903300;-273.000000;
61.900000;657.906547;636.577294;596.869074;-273.000000;
62.000000;657.808882;636.420334;596.876409;-273.000000;
62.100000;657.739411;636.584287;596.804618;-273.000000;
62.200000;657.619111;636.367218;596.726376;-273.000000;
62.300000;657.673103;636.235320;596.742679;-273.000000;
62.400000;657.697387;636.210180;596.667788;-273.000000;
62.500000;657.621529;636.280038;596.621944;-273.000000;
62.600000;657.539061;636.166463;596.482853;-273.000000;
62.700000;657.602184;636.292511;596.532544;-273.000000;
62.800000;657.471634;636.087286;596.211297;-273.000000;
62.900000;657.476653;636.230056;596.405124;-273.000000;
63.000000;657.416576;636.176731;596.290453;-273.000000;
63.100000;657.360358;635.984883;596.208544;-273.000000;
63.200000;657.401068;635.882242;596.172700;-273.000000;
63.300000;657.302113;635.720168;596.139782;-273.000000;
63.400000;657.260463;635.844262;596.064594;-273.000000;
63.500000;657.136142;635.692470;595.954221;-273.000000;
63.600000;657.206216;635.877250;595.996418;-273.000000;
63.700000;657.134926;635.720750;595.861012;-273.000000;
63.800000;657.041492;635.726261;596.012221;-273.000000;
63.900000;657.041234;635.579157;595.655574;-273.000000;
64.000000;657.015234;635.613695;595.769712;-273.000000;
64.100000;656.890376;635.475108;595.645841;-273.000000;
64.200000;656.885553;635.490970;595.637632;-273.000000;
64.300000;656.931645;635.364771;595.595568;-273.000000;
64.400000;656.797876;635.393260;595.502032;-273.000000;
64.500000;656.749824;635.205776;595.356485;-273.000000;
64.600000;656.724932;635.332488;595.398412;-273.000000;
64.700000;656.760142;635.213846;595.165850;-273.000000;
64.800000;656.641568;635.169744;595.229571;-273.000000;
64.900000;656.588942;634.997083;595.163718;-273.000000;
65.000000;656.593374;635.123867;595.096797;-273.000000;
65.100000;656.463355;634.986603;594.888797;-273.000000;
65.200000;656.510416;634.962705;595.037126;-273.000000;
65.300000;656.521434;634.888924;594.906047;-273.000000;
65.400000;656.417650;634.780091;594.898494;-273.000000;
65.500000;656.250692;634.643085;594.759338;-273.000000;
65.600000;656.256816;634.802333;594.878500;-273.000000;
65.700000;656.297782;634.674804;594.566609;-273.000000;
65.800000;656.258516;634.759039;594.761038;-273.000000;
65.900000;656.183629;634.544587;594.418682;-273.000000;
66.000000;656.143445;634.677920;594.606756;-273.000000;
66.100000;656.044121;634.499872;594.512785;-273.000000;
66.200000;656.149574;634.471560;594.481359;-273.000000;
66.300000;656.020900;634.419677;594.461471;-273.000000;
66.400000;656.009421;634.387929;594.320009;-273.000000;
66.500000;655.893237;634.245445;594.264262;-273.000000;
66.600000;655.929397;634.255786;594.301112;-273.000000;
66.700000;655.776866;634.162606;594.092338;-273.000000;
66.800000;655.846266;634.233904;594.063124;-273.000000;
66.900000;655.785339;634.011832;593.958553;-273.000000;
67.000000;655.797389;634.210339;594.016579;-273.000000;
67.100000;655.643071;634.061373;593.840826;-273.000000;
67.200000;655.654153;633.953018;594.023518;-273.000000;
67.300000;655.654171;633.836510;593.880079;-273.000000;
67.400000;655.605695;633.930637;593.807309;-273.000000;
67.500000;655.491276;633.870354;593.633856;-273.000000;
67.600000;655.693245;633.925690;593.652421;-273.000000;
67.700000;655.463637;633.665375;593.607009;-273.000000;
67.800000;655.445961;633.811821;593.553509;-273.000000;
67.900000;655.436137;633.624301;593.414812;-273.000000;
68.000000;655.359013;633.623372;593.430047;-273.000000;
68.100000;655.316279;633.482827;593.330529;-273.000000;
68.200000;655.342139;633.569172;593.359559;-273.000000;
68.300000;655.196282;633.426917;593.269532;-273.000000;
68.400000;655.156095;633.361404;593.286250;-273.000000;
68.500000;655.232426;633.427338;593.203771;-273.000000;
68.600000;655.013018;633.287034;593.055188;-273.000000;
68.700000;655.048476;633.328806;593.021588;-273.000000;
68.800000;654.897450;633.193839;592.958035;-273.000000;
68.900000;655.139803;633.277520;592.951226;-273.000000;
69.000000;654.914653;633.151304;592.858171;-273.000000;
69.100000;654.845989;633.222535;592.764385;-273.000000;
69.200000;654.795097;633.154495;592.821332;-273.000000;
69.300000;654.859276;633.047136;592.643391;-273.000000;
69.400000;654.656984;632.783019;592.588126;-273.000000;
69.500000;654.659124;632.952216;592.648335;-273.000000;
69.600000;654.682408;632.863097;592.530612;-273.000000;
69.700000;654.570182;632.789070;592.501121;-273.000000;
69.800000;654.567855;632.748098;592.409738;-273.000000;
69.900000;654.594997;632.696048;592.504103;-273.000000;
70.000000;654.378897;632.565853;592.298056;-273.000000;
70.100000;654.397055;632.646800;592.295509;-273.000000;
70.200000;654.397563;632.539905;592.236456;-273.000000;
70.300000;654.308679;632.544562;592.238676;-273.000000;
70.400000;654.266997;632.441625;591.999694;-273.000000;
70.500000;654.338424;632.521054;592.022497;-273.000000;
70.600000;654.174316;632.395881;591.894926;-273.000000;
70.700000;654.221316;632.393340;591.824500;-273.000000;
70.800000;654.028716;632.203013;591.825609;-273.000000;
70.900000;654.066413;632.280471;591.798526;-273.000000;
71.000000;654.065061;632.178269;591.801609;-273.000000;
71.100000;654.061629;632.153441;591.702853;-273.000000;
71.200000;654.006505;632.041684;591.650162;-273.000000;
71.300000;654.012989;631.980538;591.420597;-273.000000;
71.400000;653.821795;632.116722;591.645609;-273.000000;
71.500000;653.791061;631.954705;591.431847;-273.000000;
71.600000;653.855337;631.956020;591.435100;-273.000000;
71.700000;653.623118;631.878542;591.349082;-273.000000;
71.800000;653.773045;631.886851;591.352268;-273.000000;
71.900000;653.701547;631.776937;591.260350;-273.000000;
72.000000;653.627479;631.678263;591.062947;-273.000000;
72.100000;653.667279;631.743708;591.233174;-273.000000;
72.200000;653.500271;631.649543;591.021012;-273.000000;
72.300000;653.531261;631.623081;591.090932;-273.000000;
72.400000;653.457737;631.566593;590.949906;-273.000000;
72.500000;653.524916;631.473224;590.894050;-273.000000;
72.600000;653.309021;631.398972;590.843338;-273.000000;
72.700000;653.420650;631.542696;590.905438;-273.000000;
72.800000;653.254924;631.427697;590.677794;-273.000000;
72.900000;653.285916;631.488958;590.808447;-273.000000;
73.000000;653.147792;631.307740;590.639191;-273.000000;
73.100000;653.319084;631.320525;590.620938;-273.000000;
73.200000;653.144292;631.305735;590.631268;-273.000000;
73.300000;653.073416;631.360191;590.622782;-273.000000;
73.400000;653.155674;631.151743;590.363594;-273.000000;
73.500000;653.012316;631.171327;590.470674;-273.000000;
73.600000;652.937216;630.989290;590.400944;-273.000000;
73.700000;652.980682;631.064762;590.360818;-273.000000;
73.800000;652.761958;630.781566;590.215200;-273.000000;
73.900000;652.916684;630.868521;590.227347;-273.000000;
74.000000;652.850695;630.728425;590.093012;-273.000000;
74.100000;652.889287;630.795259;590.140238;-273.000000;
74.200000;652.770276;630.751727;590.042138;-273.000000;
74.300000;652.684150;630.815120;589.919294;-273.000000;
74.400000;652.795466;630.609842;589.913135;-273.000000;
74.500000;652.645974;630.501643;589.870971;-273.000000;
74.600000;652.523605;630.614286;589.762732;-273.000000;
74.700000;652.480153;630.625522;589.670441;-273.000000;
74.800000;652.585421;630.580755;589.710497;-273.000000;
74.900000;652.327663;630.438568;589.677671;-273.000000;
75.000000;652.323953;630.367282;589.622053;-273.000000;
75.100000;652.328455;630.334620;589.590044;-273.000000;
75.200000;652.326855;630.478732;589.539115;-273.000000;
75.300000;652.276553;630.329785;589.335324;-273.000000;
75.400000;652.309095;630.311386;589.460041;-273.000000;
75.500000;652.175945;630.201907;589.332706;-273.000000;
75.600000;652.090729;630.090669;589.275162;-273.000000;
75.700000;652.141271;630.184341;589.338874;-273.000000;
75.800000;652.039963;629.984894;589.153794;-273.000000;
75.900000;652.061671;629.969570;589.162212;-273.000000;
76.000000;652.011176;629.983367;589.070382;-273.000000;
76.100000;651.978768;630.001129;588.923226;-273.000000;
76.200000;651.886468;630.006698;589.043856;-273.000000;
76.300000;651.885992;629.853462;588.891347;-273.000000;
76.400000;651.844168;629.711536;588.895318;-273.000000;
76.500000;651.820637;629.792900;588.823229;-273.000000;
76.600000;651.803621;629.632559;588.779006;-273.000000;
76.700000;651.794737;629.697494;588.757021;-273.000000;
76.800000;651.714276;629.596262;588.639291;-273.000000;
76.900000;651.802492;629.647259;588.705176;-273.000000;
77.000000;651.622792;629.462074;588.485229;-273.000000;
77.100000;651.625492;629.566402;588.549594;-273.000000;
77.200000;651.460200;629.402477;588.443179;-273.000000;
77.300000;651.597492;629.416410;588.461632;-273.000000;
77.400000;651.386784;629.367015;588.318750;-273.000000;
77.500000;651.537834;629.348940;588.364768;-273.000000;
77.600000;651.372287;629.250562;588.211050;-273.000000;
77.700000;651.311111;629.244698;588.292671;-273.000000;
77.800000;651.302166;629.150809;588.097088;-273.000000;
77.900000;651.392516;629.130000;588.102879;-273.000000;
78.002000;651.167532;629.081970;588.036461;-273.000000;
78.102000;651.180427;629.005730;588.130584;-273.000000;
78.202000;651.170054;628.859773;587.867489;-273.000000;
78.302000;651.208738;628.971780;587.931309;-273.000000;
78.402000;651.014232;628.834151;587.851358;-273.000000;
78.502000;651.001843;629.097166;587.884227;-273.000000;
78.602000;650.926897;628.912063;587.739214;-273.000000;
78.702000;650.942605;628.815741;587.667387;-273.000000;
78.802000;650.946818;628.623702;587.646975;-273.000000;
78.902000;650.993245;628.793560;587.615791;-273.000000;
79.002000;650.781141;628.661488;587.501712;-273.000000;
79.102000;650.841778;628.573044;587.628728;-273.000000;
79.202000;650.662392;628.608952;587.497524;-273.000000;
79.302000;650.711137;628.527461;587.480401;-273.000000;
79.402000;650.600053;628.586148;587.403409;-273.000000;
79.502000;650.520644;628.354815;587.307264;-273.000000;
79.602000;650.588002;628.515606;587.322211;-273.000000;
79.702000;650.502324;628.442010;587.359573;-273.000000;
79.802000;650.564251;628.423031;587.139785;-273.000000;
79.902000;650.462215;628.274332;586.981159;-273.000000;
80.002000;650.411280;628.414867;587.182735;-273.000000;
80.102000;650.325614;628.278349;586.978739;-273.000000;
80.202000;650.401738;628.344105;587.024682;-273.000000;
80.302000;650.246591;628.171334;586.866182;-273.000000;
80.402000;650.319221;628.046748;586.995871;-273.000000;
80.502000;650.113433;627.917962;586.797632;-273.000000;
